"CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_EMPLOYED","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","TARGET","EMPLOYMENT_STATUS_FLAG","EDUCATION_LEVEL","AGE"
"F",1,1,2,270000,"Working","Married","House / apartment",1791,1,1,0,"Managers",4,"0","Working",2,42.3353867214237
"F",0,1,0,67500,"Working","Civil marriage","House / apartment",372,0,1,0,"Sales staff",2,"0","Working",2,47.8521560574949
"F",1,1,0,112500,"Working","Married","House / apartment",1234,0,0,0,"Unknown",2,"0","Working",2,40.0328542094456
"F",0,0,0,157500,"Commercial associate","Single / not married","With parents",415,1,1,1,"Core staff",1,"0","Working",4,36.0054757015743
"F",1,1,1,247500,"Working","Civil marriage","House / apartment",1245,0,0,0,"High skill tech staff",3,"0","Working",4,44.4654346338125
"F",0,0,0,765000,"Commercial associate","Married","House / apartment",3945,0,0,0,"Accountants",2,"1","Working",4,43.7399041752224
"F",0,1,0,225000,"Working","Married","House / apartment",976,0,0,1,"Managers",2,"0","Working",2,29.264887063655
"M",1,1,0,225000,"Working","Married","House / apartment",2268,0,0,0,"Unknown",2,"1","Working",2,39.2525667351129
"F",0,1,2,495000,"Working","Widow","House / apartment",1685,0,0,0,"Accountants",3,"0","Working",4,35.3839835728953
"F",0,1,0,135000,"Pensioner","Single / not married","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,42.3737166324435
"F",0,0,2,180000,"Working","Married","House / apartment",384,0,0,0,"Sales staff",4,"0","Working",2,31.4579055441478
"M",1,1,0,337500,"Working","Married","House / apartment",6154,0,1,0,"Laborers",2,"0","Working",2,43.791923340178
"M",1,1,0,157500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,50.0889801505818
"F",1,1,3,247500,"State servant","Married","House / apartment",4986,0,0,0,"Medicine staff",5,"0","Working",2,34.4010951403149
"F",0,1,0,112500,"Working","Married","House / apartment",1034,0,0,0,"Sales staff",2,"0","Working",2,30.8747433264887
"F",0,1,1,76500,"Working","Married","House / apartment",444,0,0,0,"High skill tech staff",3,"0","Working",2,43.7618069815195
"F",0,0,0,180000,"Commercial associate","Single / not married","House / apartment",5137,1,1,0,"Managers",1,"0","Working",4,36.0958247775496
"F",1,1,0,450000,"Working","Married","House / apartment",2923,0,0,0,"Core staff",2,"0","Working",4,49.7604380561259
"F",0,1,0,144000,"Commercial associate","Married","House / apartment",3091,0,0,0,"Sales staff",2,"0","Working",2,43.1184120465435
"M",1,1,0,180000,"Commercial associate","Married","House / apartment",130,1,1,0,"Unknown",2,"0","Working",3,32.7529089664613
"M",1,1,0,202500,"Commercial associate","Civil marriage","House / apartment",3191,0,0,0,"Drivers",2,"0","Working",2,40.7529089664613
"F",0,1,0,180000,"Commercial associate","Married","House / apartment",4069,0,0,0,"Core staff",2,"0","Working",4,35.2169746748802
"M",1,1,0,225000,"Commercial associate","Married","House / apartment",5513,0,0,0,"Unknown",2,"0","Working",4,46.1492128678987
"M",1,0,0,135000,"Working","Single / not married","House / apartment",2581,0,0,0,"Core staff",1,"0","Working",2,30.321697467488
"M",0,1,1,126000,"Working","Married","House / apartment",4758,0,0,0,"Core staff",3,"0","Working",2,32.9965776865161
"F",0,1,0,121500,"Working","Single / not married","House / apartment",2367,0,0,0,"Sales staff",1,"0","Working",2,48.6488706365503
"F",0,1,1,112500,"Working","Married","With parents",4841,0,0,0,"Waiters/barmen staff",3,"0","Working",2,36.1998631074606
"M",1,1,0,202500,"Working","Separated","House / apartment",3121,0,0,0,"Drivers",1,"0","Working",2,44.6872005475702
"F",0,1,1,180000,"Commercial associate","Married","House / apartment",1064,0,0,0,"Core staff",3,"0","Working",4,28.435318275154
"F",1,1,0,351000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,53.7932922655715
"F",0,1,2,243000,"Working","Married","House / apartment",2498,0,0,1,"Private service staff",4,"0","Working",2,32.6926762491444
"F",0,0,0,67500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",4,55.0746064339493
"M",1,0,0,157500,"Working","Single / not married","House / apartment",564,1,0,0,"Low-skill Laborers",1,"0","Working",3,23.3921971252567
"M",0,1,0,202500,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,32.5694729637235
"F",0,1,0,135000,"Working","Single / not married","House / apartment",1923,0,0,0,"Laborers",1,"0","Working",2,39.709787816564
"F",0,1,0,247500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,63.5263518138261
"F",0,1,2,90000,"Commercial associate","Married","House / apartment",3267,0,0,0,"Medicine staff",4,"0","Working",2,41.886379192334
"F",0,0,0,202500,"Working","Single / not married","House / apartment",13102,1,0,0,"Medicine staff",1,"0","Working",2,56.5886379192334
"F",1,1,0,360000,"Working","Married","House / apartment",2493,0,1,0,"Unknown",2,"1","Working",4,48.6324435318275
"F",0,1,0,270000,"Commercial associate","Separated","House / apartment",2236,0,0,0,"Cleaning staff",1,"0","Working",2,49.2539356605065
"F",0,0,0,99000,"Working","Married","House / apartment",3252,1,0,0,"Laborers",2,"0","Working",4,44.8596851471595
"F",0,0,0,135000,"Working","Married","House / apartment",5264,1,1,0,"Accountants",2,"0","Working",2,46.4366872005476
"M",0,0,0,225000,"Commercial associate","Married","House / apartment",10565,1,1,0,"Laborers",2,"0","Working",2,53.9958932238193
"F",0,1,2,90000,"Working","Single / not married","House / apartment",2275,0,0,0,"Sales staff",3,"0","Working",2,29.5468856947296
"F",0,1,0,67500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,64.9253935660506
"M",0,1,0,675000,"Commercial associate","Single / not married","House / apartment",1600,0,0,0,"Managers",1,"0","Working",4,27.0636550308008
"M",1,1,4,202500,"Commercial associate","Married","House / apartment",1646,0,0,0,"Sales staff",6,"0","Working",2,35.0390143737166
"F",0,1,0,85500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,59.4086242299795
"M",0,1,1,202500,"Commercial associate","Separated","House / apartment",5342,0,0,0,"Laborers",2,"0","Working",2,38.735112936345
"F",0,1,0,81000,"Pensioner","Married","House / apartment",0,0,0,1,"Retired",2,"0","Not_Working",2,59.460643394935
"F",0,1,0,270000,"Working","Widow","House / apartment",8222,0,0,1,"Laborers",1,"0","Working",2,55.2032854209446
"F",0,1,1,225000,"Commercial associate","Married","House / apartment",1247,0,0,0,"Unknown",3,"0","Working",4,38.2450376454483
"M",1,1,0,225000,"Commercial associate","Married","House / apartment",769,1,1,0,"Drivers",2,"1","Working",2,43.0691307323751
"F",1,1,0,225000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,60.4791238877481
"M",0,1,0,216000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,62.2915811088296
"F",0,0,0,315000,"Working","Civil marriage","House / apartment",8742,0,0,0,"Managers",2,"1","Working",3,43.5318275154004
"F",0,1,2,180000,"Working","Married","With parents",1636,0,0,0,"Unknown",4,"0","Working",2,28.3175906913073
"F",1,1,0,225000,"Working","Married","House / apartment",1021,0,0,0,"Cooking staff",2,"0","Working",2,46.8555783709788
"F",0,1,1,360000,"Commercial associate","Married","House / apartment",286,0,0,0,"Accountants",3,"0","Working",4,47.1841204654346
"F",0,1,0,63000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,51.5865845311431
"M",1,1,2,225000,"Working","Married","House / apartment",1409,0,1,0,"Laborers",4,"1","Working",2,32.9363449691992
"F",0,1,0,450000,"Commercial associate","Single / not married","House / apartment",178,0,0,0,"Managers",1,"0","Working",4,52.0848733744011
"F",0,1,1,139500,"State servant","Married","House / apartment",1564,0,0,1,"Core staff",3,"0","Working",2,31.4661190965092
"F",0,0,1,189000,"Working","Married","House / apartment",2271,1,0,0,"Managers",3,"1","Working",4,39.1156741957563
"M",1,1,0,99000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,66.4120465434634
"F",1,1,0,445500,"Commercial associate","Married","House / apartment",456,0,0,0,"Managers",2,"0","Working",4,34.1601642710472
"F",0,1,0,270000,"Working","Married","House / apartment",6886,0,0,0,"Private service staff",2,"1","Working",2,46.1054072553046
"F",0,0,0,315000,"Working","Married","House / apartment",6600,0,1,0,"Unknown",2,"0","Working",2,51.4387405886379
"F",1,1,2,94500,"State servant","Married","House / apartment",6610,1,0,0,"Laborers",4,"0","Working",2,38.7515400410678
"F",1,1,0,562500,"Working","Married","House / apartment",2955,0,0,0,"Accountants",2,"0","Working",4,41.2073921971253
"F",1,1,0,157500,"Pensioner","Civil marriage","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,61.8507871321013
"F",0,1,0,270000,"Working","Married","House / apartment",954,0,0,0,"Laborers",2,"0","Working",2,54.8309377138946
"F",0,0,0,76500,"Pensioner","Widow","Municipal apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,56.8542094455852
"F",0,1,0,112500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,51.3593429158111
"F",0,0,0,157500,"Working","Married","House / apartment",7386,1,1,0,"Unknown",2,"0","Working",2,44.8761122518823
"F",0,0,2,67500,"Working","Single / not married","House / apartment",526,0,0,0,"Unknown",3,"0","Working",2,26.7378507871321
"F",1,1,0,90000,"Working","Married","House / apartment",324,0,0,0,"Laborers",2,"0","Working",2,44.8514715947981
"F",0,1,0,90000,"Working","Married","House / apartment",2645,0,0,0,"Cooking staff",2,"1","Working",2,50.7679671457906
"F",0,1,0,270000,"Commercial associate","Married","House / apartment",1429,1,0,0,"HR staff",2,"1","Working",4,35.3264887063655
"M",0,1,2,135000,"Working","Married","House / apartment",2895,0,0,0,"Unknown",4,"0","Working",2,48.0985626283368
"F",0,1,0,252000,"Working","Civil marriage","House / apartment",1142,1,1,1,"Managers",2,"1","Working",4,27.2881587953457
"F",0,1,0,121500,"Working","Single / not married","House / apartment",1066,0,0,0,"Accountants",1,"0","Working",4,36.8186173853525
"F",0,0,0,76500,"Pensioner","Married","Office apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,53.2320328542094
"F",1,1,0,180000,"Commercial associate","Married","House / apartment",6788,0,0,0,"Secretaries",2,"0","Working",2,46.0643394934976
"F",0,1,0,67500,"State servant","Married","House / apartment",2724,0,0,0,"Core staff",2,"0","Working",4,33.3552361396304
"F",0,1,1,157500,"Working","Married","House / apartment",3267,0,0,0,"Unknown",3,"0","Working",4,31.9945242984257
"F",0,0,0,67500,"Working","Single / not married","House / apartment",1404,0,1,0,"Laborers",1,"1","Working",2,26.2696783025325
"M",1,1,0,135000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,62.6611909650924
"M",1,1,1,202500,"Commercial associate","Married","House / apartment",466,0,0,0,"Managers",3,"0","Working",4,32.2464065708419
"F",0,1,0,162000,"Working","Single / not married","House / apartment",3173,1,1,0,"Managers",1,"0","Working",4,38.798083504449
"F",0,0,0,234000,"Working","Single / not married","House / apartment",1931,0,0,0,"Managers",1,"0","Working",4,29.07871321013
"F",0,0,0,67500,"State servant","Married","House / apartment",719,1,0,0,"Medicine staff",2,"0","Working",2,46.1108829568789
"F",0,1,0,144000,"State servant","Married","House / apartment",1162,0,0,0,"Core staff",2,"0","Working",4,54.0752908966461
"F",0,1,1,270000,"Commercial associate","Married","House / apartment",5685,0,0,0,"Sales staff",3,"0","Working",2,43.2470910335387
"F",1,1,1,157500,"Commercial associate","Married","House / apartment",1877,0,0,0,"Core staff",3,"0","Working",2,44.227241615332
"M",1,0,1,252000,"Commercial associate","Civil marriage","House / apartment",858,0,1,0,"Sales staff",3,"0","Working",4,27.9014373716632
"F",0,1,0,180000,"State servant","Civil marriage","House / apartment",9949,0,1,0,"Unknown",2,"0","Working",4,46.8418891170431
"F",0,0,0,135000,"Working","Civil marriage","House / apartment",2373,1,1,0,"Sales staff",2,"0","Working",2,42.6173853524983
"M",1,0,2,67500,"Commercial associate","Married","House / apartment",316,0,0,0,"Sales staff",4,"0","Working",2,40.2190280629706
"M",1,1,0,121500,"Commercial associate","Married","Office apartment",557,0,1,0,"Sales staff",2,"0","Working",2,42.3436002737851
"F",0,1,1,135000,"Working","Married","House / apartment",467,0,0,0,"Sales staff",3,"0","Working",2,23.5920602327173
"F",0,1,0,180000,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,58.0533880903491
"F",1,0,2,211500,"Working","Single / not married","House / apartment",1928,1,0,0,"Unknown",3,"0","Working",2,28.5995893223819
"F",1,1,0,117000,"Working","Married","House / apartment",10710,0,0,0,"Drivers",2,"0","Working",2,55.7782340862423
"M",0,1,0,121500,"Working","Married","House / apartment",758,1,1,0,"Laborers",2,"0","Working",2,31.9315537303217
"F",0,0,0,36000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,56.4900752908966
"F",1,1,1,135000,"Working","Married","House / apartment",4681,0,0,1,"Managers",3,"0","Working",4,48.1834360027378
"F",0,0,0,112500,"Pensioner","Separated","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,56.4134154688569
"F",0,0,0,103500,"Working","Civil marriage","House / apartment",7597,1,0,0,"Unknown",2,"0","Working",2,51.3894592744695
"F",1,0,0,189000,"Commercial associate","Married","House / apartment",705,1,0,0,"High skill tech staff",2,"0","Working",2,48.9089664613279
"F",0,0,0,157500,"Working","Married","House / apartment",1424,1,1,0,"Sales staff",2,"0","Working",2,28.0191649555099
"F",0,1,0,135000,"Pensioner","Widow","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,56.9034907597536
"F",0,0,0,112500,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,66.6913073237509
"M",0,1,0,135000,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,64.4572210814511
"M",0,1,2,270000,"Working","Married","House / apartment",249,0,0,1,"Laborers",4,"0","Working",2,40.8815879534565
"F",0,0,0,180000,"Commercial associate","Civil marriage","House / apartment",427,0,0,0,"Sales staff",2,"0","Working",2,45.4373716632444
"F",0,1,0,157500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,56.6023271731691
"M",1,1,0,157500,"Pensioner","Widow","House / apartment",0,0,1,0,"Retired",1,"1","Not_Working",2,56.5475701574264
"F",0,0,1,45000,"Working","Married","House / apartment",10217,1,0,0,"Security staff",3,"0","Working",2,50.3244353182752
"M",0,1,0,135000,"Commercial associate","Married","House / apartment",5050,0,0,0,"Laborers",2,"1","Working",4,55.3894592744695
"M",0,1,2,157500,"Working","Married","House / apartment",757,0,0,0,"Laborers",4,"0","Working",2,37.0376454483231
"F",0,1,2,81000,"Working","Married","House / apartment",3511,1,1,0,"Laborers",4,"0","Working",2,28.4490075290897
"M",1,0,0,274500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,56.1779603011636
"M",1,1,0,103500,"Working","Single / not married","House / apartment",164,0,0,0,"Laborers",1,"0","Working",4,28.6789869952088
"F",0,1,0,135000,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",4,56.7474332648871
"F",0,0,0,90000,"Working","Married","House / apartment",126,1,0,0,"Sales staff",2,"1","Working",2,35.4989733059548
"M",1,1,0,193500,"Working","Married","House / apartment",360,0,0,0,"Unknown",2,"0","Working",2,49.9849418206708
"M",1,0,2,126000,"Working","Married","House / apartment",1898,0,0,0,"Drivers",4,"0","Working",2,31.9534565366188
"M",0,1,0,144000,"Working","Single / not married","House / apartment",1442,0,0,0,"Laborers",1,"0","Working",2,30.5215605749487
"F",0,1,0,135000,"Working","Married","Office apartment",201,1,1,0,"Sales staff",2,"1","Working",4,30.7132101300479
"M",0,0,0,135000,"Working","Civil marriage","Office apartment",1493,0,0,0,"Low-skill Laborers",2,"0","Working",2,32.0383299110199
"F",1,0,0,99000,"Working","Married","House / apartment",10235,1,1,0,"Medicine staff",2,"0","Working",2,47.4086242299795
"M",0,1,0,180000,"Working","Married","House / apartment",6692,0,1,0,"Laborers",2,"0","Working",2,56.1752224503765
"M",1,1,1,225000,"Commercial associate","Married","House / apartment",1191,0,0,0,"Managers",3,"0","Working",4,39.3921971252567
"M",1,1,0,135000,"Commercial associate","Single / not married","House / apartment",1944,0,0,0,"Laborers",1,"0","Working",4,26.8446269678303
"F",0,0,0,135000,"Pensioner","Separated","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",4,59.9972621492129
"F",1,0,0,270000,"Commercial associate","Married","House / apartment",2499,0,0,0,"Medicine staff",2,"0","Working",2,31.4715947980835
"F",0,1,0,175500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,60.5338809034908
"M",0,0,0,247500,"Commercial associate","Married","Municipal apartment",1420,0,0,0,"High skill tech staff",2,"0","Working",2,49.9657768651608
"M",0,1,0,225000,"Commercial associate","Married","House / apartment",512,0,0,0,"Security staff",2,"0","Working",2,43.5455167693361
"M",1,1,0,112500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"1","Not_Working",2,60.7446954140999
"F",1,0,0,135000,"Working","Married","House / apartment",3695,0,0,0,"Managers",2,"0","Working",2,33.990417522245
"M",0,1,0,148500,"Working","Married","House / apartment",3246,0,0,0,"Laborers",2,"0","Working",2,32.7529089664613
"F",1,1,0,270000,"Commercial associate","Married","House / apartment",395,0,0,0,"Private service staff",2,"0","Working",4,42.6283367556468
